ORG_ID,NAME,PRINTABLE_NAME,STATUS_FLAG,E_MAIL,DESCRIPTION,ONE_APPROVER_FLAG,FINAL_AMOUNT,CURRENCY,CURRENCY_PATTERN,FLOAT_PATTERN,GROUP_SEPARATOR,GROUP_SIZE,DECIMAL_CHAR,LANGUAGE,COUNTRY,VARIANT,TIME_ZONE,DOMAIN,URL,DIVISION_ID,EXTERNAL_ID,DUNS_NUMBER,TAX_ID,INDUSTRY_CODE,CONTACT_NAME,ORG_TYPE,CUSTOM_TYPE,CREATED_TIME,CREATED_BY,MODIFIED_TIME,MODIFIED_BY,SYS_FLAGS,PATH,YEARS_IN_BUSINESS,INDUSTRY_VAL_NUM,ANNUAL_REV_VID,EMP_COUNT_VID,OCA,PARENT_ORG_ID,FINAL_APPROVER_ID,ADMIN_USER_ID,SUPPLIER_ID,MASTER_ORG_ID,ONLINEORDERSTATUS,QUESTIONNAIREGROUPCODE,DELIVERYZONE,CREDITLIMIT,HOLDCODE,ISACTIVEFORAE4
ORG_00004JA7,0014038FFIM,CAF/Live Oaks,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:42:42,USER_00000001,2003-01-09 16:18:30,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JA7,0.0,0.0,0.0,0.0,15,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JA8,0014P023BM,Metrolina Native Amer. Assoc.,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:42:50,USER_00000001,2002-12-17 19:09:42,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J90.ORG_00004JA8,0.0,0.0,0.0,0.0,11,ORG_00004J90,,,,ORG_00004J5D,,,,,,
ORG_00004JA9,0014038GGIM,CAF/Strawn Apts.,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:42:54,USER_00000001,2003-01-09 16:18:39,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JA9,0.0,0.0,0.0,0.0,15,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JAA,0014P024AP,Shekinah Church,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:42:59,USER_00000001,2002-11-12 14:24:42,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J91.ORG_00004JAA,0.0,0.0,0.0,0.0,18,ORG_00004J91,,,,ORG_00004J5D,,,,,,
ORG_00004JAB,0014038GIM,CAF/Fairview Homes,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:43:02,USER_00000001,2003-01-09 16:18:31,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAB,0.0,0.0,0.0,0.0,15,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JAC,0014P028BOSR,Youthnetwork/Transition House,I,cdunlap@youthnetworknc.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:43:07,USER_00000001,2003-01-16 17:10:45,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J92.ORG_00004JAC,0.0,0.0,0.0,0.0,26,ORG_00004J92,,,,ORG_00004J5D,,,,,,
ORG_00004JAD,0014038HHIM,CAF/Family Independence Proj.,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:43:11,USER_00000001,2003-01-09 16:18:33,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAD,0.0,0.0,0.0,0.0,15,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JAE,0014P031AP,Jackson Park Ministries,I,njloo@yahoo.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:43:15,USER_00000001,2002-10-09 14:55:00,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J93.ORG_00004JAE,0.0,0.0,0.0,0.0,11,ORG_00004J93,,,,ORG_00004J5D,,,,,,
ORG_00004JAF,0014038HIM,CAF/Orchard Park,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:43:19,USER_00000001,2002-08-16 18:05:30,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAF,0.0,0.0,0.0,0.0,9,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JAG,0014P032ADC,Lifespan/Graham St.,I,mstogner@lifespanservices.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:43:24,USER_00000001,2002-12-17 18:39:51,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J94.ORG_00004JAG,0.0,0.0,0.0,0.0,20,ORG_00004J94,,,,ORG_00004J5D,,,,,,
ORG_00004JAH,0014038IIIM,CAF/Double Oaks North End,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:43:30,USER_00000001,2003-01-09 16:18:30,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAH,0.0,0.0,0.0,0.0,15,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JAI,0014P032BOSR,St. Marks/Bon Rae GH,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:43:34,USER_00000001,2002-08-16 18:05:20,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J95.ORG_00004JAI,0.0,0.0,0.0,0.0,8,ORG_00004J95,,,,ORG_00004J5D,,,,,,
ORG_00004JAJ,0014038KIM,CAF/Woodstone,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:43:39,USER_00000001,2003-01-09 16:18:33,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAJ,0.0,0.0,0.0,0.0,15,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JAK,0014P032COSR,St. Marks/Flowe Dr.,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:43:43,USER_00000001,2002-08-16 18:05:21,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J96.ORG_00004JAK,0.0,0.0,0.0,0.0,8,ORG_00004J96,,,,ORG_00004J5D,,,,,,
ORG_00004JAL,0014038LIM,CAF/Greenhaven,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:43:47,USER_00000001,2003-01-09 16:18:35,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAL,0.0,0.0,0.0,0.0,15,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JAM,0014P032DOSR,Lifespan/Oak St.,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:43:52,USER_00000001,2002-12-16 17:14:58,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J97.ORG_00004JAM,0.0,0.0,0.0,0.0,17,ORG_00004J97,,,,ORG_00004J5D,,,,,,
ORG_00004JAN,0014038MIM,CAF/Piedmont Courts,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:43:56,USER_00000001,2002-10-09 14:51:51,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAN,0.0,0.0,0.0,0.0,15,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JAO,0014P032EOSR,Lifespan/Tuckaseegee,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:44:00,USER_00000001,2002-10-15 08:00:20,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J98.ORG_00004JAO,0.0,0.0,0.0,0.0,14,ORG_00004J98,,,,ORG_00004J5D,,,,,,
ORG_00004JAP,0014038MMIM,CAF/Charlottetown Terrace,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:44:06,USER_00000001,2002-10-09 14:26:17,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAP,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JAQ,0014P032FOSR,Lifespan/Windsor,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:44:11,USER_00000001,2003-01-17 15:35:13,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004J99.ORG_00004JAQ,0.0,0.0,0.0,0.0,23,ORG_00004J99,,,,ORG_00004J5D,,,,,,
ORG_00004JAR,0014038NIM,CAF/Southside Homes,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:44:15,USER_00000001,2002-10-09 14:26:18,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JAR,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JN1,0014215ASH,Charlotte Emergency Housing,I,Ranbow_Room_Daycare@yahoo.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:28:04,USER_00000001,2002-10-26 11:45:23,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JN1,0.0,0.0,0.0,0.0,18,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JN2,0014P185AP,Salvation Army/Gastonia,I,raising3forhim@yahoo.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 18:28:13,USER_00000001,2003-01-16 18:00:55,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JLD.ORG_00004JN2,0.0,0.0,0.0,0.0,14,ORG_00004JLD,,,,ORG_00004J5D,,,,,,
ORG_00004JDI,0014P041DOSR,Res. Sup. Serv./Lisa Circle,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:51:32,USER_00000001,2002-09-20 11:35:31,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JBN.ORG_00004JDI,0.0,0.0,0.0,0.0,11,ORG_00004JBN,,,,ORG_00004J5D,,,,,,
ORG_00004JDJ,0014065BSK,Salvation Army/Hickory/SK,I,sabgclub@earthlink.net,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:51:40,USER_00000001,2002-10-26 11:44:36,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDJ,0.0,0.0,0.0,0.0,15,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JDK,0014P041EOSR,Res. Sup. Serv./Shamrock,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:51:45,USER_00000001,2002-10-26 11:51:01,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JBP.ORG_00004JDK,0.0,0.0,0.0,0.0,11,ORG_00004JBP,,,,ORG_00004J5D,,,,,,
ORG_00004JDL,0014065CAS,Salvation Army/Hickory/A.S.,I,sabgclub@earthlink.net,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:51:50,USER_00000001,2003-01-10 13:05:26,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDL,0.0,0.0,0.0,0.0,24,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JDM,0014P041FOSR,Res. Sup. Serv./Gaynelle,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:51:56,USER_00000001,2002-10-26 11:50:49,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JBR.ORG_00004JDM,0.0,0.0,0.0,0.0,10,ORG_00004JBR,,,,ORG_00004J5D,,,,,,
ORG_00004JDN,0014067AP,Loaves N Fishes/Statesville,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:52:01,USER_00000001,2002-10-26 11:42:17,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDN,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JDO,0014P041GOSR,Res. Sup. Serv./Stilwell,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:52:06,USER_00000001,2002-09-20 11:35:32,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JBT.ORG_00004JDO,0.0,0.0,0.0,0.0,11,ORG_00004JBT,,,,ORG_00004J5D,,,,,,
ORG_00004JDP,0014068AAS,SOS/Colored with Fun,I,slofton@ci.hickory.nc.us,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:52:12,USER_00000001,2002-10-26 11:42:24,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDP,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JDQ,0014P042AOSR,Res. Sup. Serv./Nevins,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:52:17,USER_00000001,2003-01-21 21:30:13,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JBV.ORG_00004JDQ,0.0,0.0,0.0,0.0,23,ORG_00004JBV,,,,ORG_00004J5D,,,,,,
ORG_00004JDR,0014069ADC,Greenville Mem. Day Care,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:52:22,USER_00000001,2002-10-26 11:42:54,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDR,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JDS,0014P043AOSR,Res. Sup. Serv./Crosby,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:52:30,USER_00000001,2002-12-16 17:14:50,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JC1.ORG_00004JDS,0.0,0.0,0.0,0.0,24,ORG_00004JC1,,,,ORG_00004J5D,,,,,,
ORG_00004JDT,0014071AAS,Rutherford County SOS,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:52:35,USER_00000001,2002-08-16 18:05:55,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDT,0.0,0.0,0.0,0.0,9,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JDU,0014P045AOSR,Res. Sup. Serv./Greywood,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:52:41,USER_00000001,2002-10-26 11:50:23,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JC3.ORG_00004JDU,0.0,0.0,0.0,0.0,20,ORG_00004JC3,,,,ORG_00004J5D,,,,,,
ORG_00004JDV,0014073AOSR,RHA of Rowan/Davie,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:52:46,USER_00000001,2002-08-16 18:05:55,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JDV,0.0,0.0,0.0,0.0,9,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JE0,0014P046AOSR,Res. Sup. Serv/Swans Run GH,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:52:51,USER_00000001,2002-10-26 11:51:00,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JC5.ORG_00004JE0,0.0,0.0,0.0,0.0,15,ORG_00004JC5,,,,ORG_00004J5D,,,,,,
ORG_00004JE1,0014073BOSR,RHA Catawba-Lincoln,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:52:56,USER_00000001,2002-10-26 11:42:46,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JE1,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JE2,0014P047AOSR,Res. Sup. Serv./Williams,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:53:02,USER_00000001,2003-01-22 15:01:42,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JC7.ORG_00004JE2,0.0,0.0,0.0,0.0,14,ORG_00004JC7,,,,ORG_00004J5D,,,,,,
ORG_00004JE3,0014074AP,Belmont Community Organization,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:53:07,USER_00000001,2002-10-26 11:45:30,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JE3,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JE4,0014P048AOSR,Res. Sup. Serv./The Plaza,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:53:13,USER_00000001,2003-02-20 16:55:44,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JC9.ORG_00004JE4,0.0,0.0,0.0,0.0,26,ORG_00004JC9,,,,ORG_00004J5D,,,,,,
ORG_00004JE5,0014077AOSR,Serenity House,I,serenity2@carolina.rr.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:53:18,USER_00000001,2003-01-16 17:10:40,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JE5,0.0,0.0,0.0,0.0,21,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JE6,0014P050AOSR,Hope Haven Villages,I,vgoode@hopehavennc.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:53:26,USER_00000001,2003-01-15 16:20:29,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JCB.ORG_00004JE6,0.0,0.0,0.0,0.0,12,ORG_00004JCB,,,,ORG_00004J5D,,,,,,
ORG_00004JE7,0014078ASN,Crisis Assistance Ministry,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:53:32,USER_00000001,2002-10-26 11:42:27,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JE7,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JE8,0014P053AP,Christian Min of Lincoln Co.,I,susanbrymer@yahoo.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:53:37,USER_00000001,2002-08-16 18:05:47,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JCF.ORG_00004JE8,0.0,0.0,0.0,0.0,8,ORG_00004JCF,,,,ORG_00004J5D,,,,,,
ORG_00004JE9,0014079AOSR,Friendship Home,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:53:42,USER_00000001,2002-08-16 18:05:57,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JE9,0.0,0.0,0.0,0.0,9,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JEA,0014P053BSK,Christian Min of Lincoln Co/SK,I,susanbrymer@yahoo.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:53:48,USER_00000001,2002-08-16 18:05:47,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JCH.ORG_00004JEA,0.0,0.0,0.0,0.0,8,ORG_00004JCH,,,,ORG_00004J5D,,,,,,
ORG_00004JEB,0014080AP,Victory Faith Church of God,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:53:54,USER_00000001,2002-11-12 11:29:40,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JEB,0.0,0.0,0.0,0.0,18,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004JEC,0014P055AOSR,Youth Homes/Second Wind GH,I,crivera@youthhomesinc.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:54:00,USER_00000001,2003-02-13 08:29:44,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JCJ.ORG_00004JEC,0.0,0.0,0.0,0.0,21,ORG_00004JCJ,,,,ORG_00004J5D,,,,,,
ORG_00004JED,0014081AP,Cooperative Christian Ministry,A,dtwilson@concordnc.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 17:54:05,USER_00000001,2002-10-26 11:42:47,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JED,0.0,0.0,0.0,0.0,9,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K0J,0014379MOSR,Gaston-Lin.  Area Serv/RH-#2F,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:23:20,USER_00000001,2002-08-14 20:37:52,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0J,0.0,0.0,0.0,0.0,6,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K0K,0014P364BAS,Clover Parish of UMC/A.S.,I,sarahmoss271@cs.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:23:32,USER_00000001,2003-01-16 18:15:55,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JUV.ORG_00004K0K,0.0,0.0,0.0,0.0,17,ORG_00004JUV,,,,ORG_00004J5D,,,,,,
ORG_00004K0L,0014379OOSR,Gaston-Lin.  Area Serv/PACT,A,sanderson@pathmhddsa.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:23:45,USER_00000001,2002-08-14 20:37:53,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0L,0.0,0.0,0.0,0.0,6,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K0M,0014P364CSR,Clover Parish of UMC/S.R.,I,sarahmoss271@cs.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:23:57,USER_00000001,2003-01-16 18:15:57,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JV1.ORG_00004K0M,0.0,0.0,0.0,0.0,17,ORG_00004JV1,,,,ORG_00004J5D,,,,,,
ORG_00004K0N,0014379PR,Gaston-Lin.  Area Serv/Par Hos,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:24:10,USER_00000001,2002-08-14 20:37:54,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0N,0.0,0.0,0.0,0.0,6,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K0O,0014P365ADM,Epiphany Lutheran Church,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:24:25,USER_00000001,2002-08-16 18:08:08,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JV3.ORG_00004K0O,0.0,0.0,0.0,0.0,8,ORG_00004JV3,,,,ORG_00004J5D,,,,,,
ORG_00004K0P,0014379QR,Gaston-Lin.  Area Serv/Crisis,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:24:37,USER_00000001,2002-10-09 14:56:15,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0P,0.0,0.0,0.0,0.0,9,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K0Q,0014P367AM,Cornerstone UMC,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:24:50,USER_00000001,2002-12-16 17:15:06,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JV5.ORG_00004K0Q,0.0,0.0,0.0,0.0,17,ORG_00004JV5,,,,ORG_00004J5D,,,,,,
ORG_00004K0R,0014379RDC,Gaston-Lincoln Area/Beginnings,I,sbowman@pathmhddasa.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:25:02,USER_00000001,2002-12-16 17:15:00,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0R,0.0,0.0,0.0,0.0,15,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K0S,0014P368AP,Pleasant Ridge Baptist Church,I,ccjgrady@hotmail.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:25:15,USER_00000001,2002-11-07 13:03:00,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JV7.ORG_00004K0S,0.0,0.0,0.0,0.0,14,ORG_00004JV7,,,,ORG_00004J5D,,,,,,
ORG_00004K0T,0014380AP,Valdese Church of God/Pantry,I,kays@vcog.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:25:28,USER_00000001,2002-10-26 11:39:35,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0T,0.0,0.0,0.0,0.0,18,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
ORG_00004K0U,0014P369AP,Burnsville Rec N Learning/Pant,I,misssmith@go.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:25:40,USER_00000001,2003-02-21 19:25:15,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004JV9.ORG_00004K0U,0.0,0.0,0.0,0.0,11,ORG_00004JV9,,,,ORG_00004J5D,,,,,,
ORG_00004K0V,0014380BSK,Valdese Church of God/SK-DM,I,kays@vcog.org,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-08-13 19:25:52,USER_00000001,2002-10-26 11:37:32,USER_00000001,0,ORG_00000001.ORG_00004J5D.ORG_00004K0V,0.0,0.0,0.0,0.0,12,ORG_00004J5D,,,,ORG_00004J5D,,,,,,
