DOCUMENTID,AFFILIATEWEBID,BIDAMOUNT,BIDDATE,BIDTIME,RANK,AVAILABLELOADS,STATUS,ISINITIATOR,GROUPID,PASSKEY,LOADS,REASON,WINNINGBID,USERNAME,CREDITSHARES,SHARES,GROSSWEIGHT,DESCRIPTION,ID,INITIATORWEBID,WONLOAD,WINNINGBIDLOAD,AUCTIONDATE,SESSIONINFO,TRANSPORTATION
BL229549,Elpasoan,-200.0,20231113.0,1036.0,0.0,10,7.0,1.0,,,1.0,There were higher bids.,50.0,melandfear,0.0,0.0,52228.0,"Bev, Water, test multiloads",302547.0,,1.0,1.0,20231113.0,1,0
BL229550,Boston,1000.0,20231113.0,1037.0,0.0,10,3.0,1.0,,,1.0,,1000.0,melandfear,0.0,1000.0,41347.17,"Bev, multiloads 2",302552.0,,1.0,1.0,20231113.0,1,0
BL229551,Boston,1000.0,20231113.0,1037.0,0.0,1,3.0,1.0,,,1.0,,1000.0,melandfear,0.0,1000.0,21761.67,"Bev, Multiloads 3",302553.0,,1.0,1.0,20231113.0,1,0
BL229550,Boston,60.0,20231113.0,1038.0,0.0,10,3.0,1.0,,,1.0,,60.0,melandfear,0.0,60.0,41347.17,"Bev, multiloads 2",302554.0,,1.0,1.0,20231113.0,1,0
BL229550,Boston,4.0,20231113.0,1038.0,0.0,10,3.0,1.0,,,1.0,,4.0,melandfear,0.0,4.0,41347.17,"Bev, multiloads 2",302555.0,,1.0,1.0,20231113.0,1,0
BL229550,Boston,2.0,20231113.0,1038.0,0.0,10,3.0,1.0,,,1.0,,2.0,melandfear,0.0,2.0,41347.17,"Bev, multiloads 2",302556.0,,1.0,1.0,20231113.0,1,0
BL229550,Chicago,8.0,20231113.0,1015.0,0.0,10,3.0,1.0,,,1.0,,8.0,melandfear,0.0,8.0,41347.17,"Bev, multiloads 2",302526.0,,1.0,1.0,20231113.0,1,0
BL229550,Chicago,15.0,20231113.0,1015.0,0.0,10,3.0,1.0,,,1.0,,15.0,melandfear,0.0,15.0,41347.17,"Bev, multiloads 2",302527.0,,1.0,1.0,20231113.0,1,0
BL229549,Chicago,-1.0,20231113.0,1014.0,0.0,10,7.0,1.0,,,1.0,There were higher bids.,50.0,melandfear,0.0,0.0,52228.0,"Bev, Water, test multiloads",302524.0,,1.0,1.0,20231113.0,1,0
BL229549,Chicago,-100.0,20231113.0,1014.0,0.0,10,7.0,1.0,,,1.0,There were higher bids.,50.0,melandfear,0.0,0.0,52228.0,"Bev, Water, test multiloads",302525.0,,1.0,1.0,20231113.0,1,0
BL229539,Seattle,300.0,20231113.0,1022.0,0.0,1,3.0,1.0,,,1.0,,300.0,melandfear,0.0,300.0,39171.0,"Bev, Flavored Water",302528.0,,1.0,1.0,20231113.0,1,0
BL229549,Seattle,200.0,20231113.0,1022.0,0.0,10,3.0,1.0,,,1.0,,200.0,melandfear,0.0,200.0,52228.0,"Bev, Water, test multiloads",302529.0,,1.0,1.0,20231113.0,1,0
BL229549,Seattle,5000.0,20231113.0,1023.0,0.0,10,3.0,1.0,,,1.0,,5000.0,melandfear,0.0,5000.0,52228.0,"Bev, Water, test multiloads",302530.0,,1.0,1.0,20231113.0,1,0
BL229551,Seattle,500.0,20231113.0,1023.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,1000.0,melandfear,0.0,0.0,21761.67,"Bev, Multiloads 3",302531.0,,1.0,1.0,20231113.0,1,0
BL229539,Columbia,200.0,20231113.0,1023.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,300.0,melandfear,0.0,0.0,39171.0,"Bev, Flavored Water",302532.0,,1.0,1.0,20231113.0,1,0
BL229549,Columbia,400.0,20231113.0,1024.0,0.0,10,3.0,1.0,,,1.0,,400.0,melandfear,0.0,400.0,52228.0,"Bev, Water, test multiloads",302533.0,,1.0,1.0,20231113.0,1,0
BL229550,Columbia,1000.0,20231113.0,1024.0,0.0,10,3.0,1.0,,,1.0,,1000.0,melandfear,0.0,1000.0,41347.17,"Bev, multiloads 2",302534.0,,1.0,1.0,20231113.0,1,0
BL229551,Columbia,-200.0,20231113.0,1024.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,1000.0,melandfear,0.0,0.0,21761.67,"Bev, Multiloads 3",302535.0,,1.0,1.0,20231113.0,1,0
BL229539,Charlotte,100.0,20231113.0,1029.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,300.0,melandfear,0.0,0.0,39171.0,"Bev, Flavored Water",302536.0,,1.0,1.0,20231113.0,1,0
BL229542,Charlotte,100.0,20231113.0,1029.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,1000.0,melandfear,0.0,0.0,39171.0,"BEV, Hannah Test",302537.0,,1.0,1.0,20231113.0,1,0
BL229550,Charlotte,100.0,20231113.0,1029.0,0.0,10,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,41347.17,"Bev, multiloads 2",302538.0,,1.0,1.0,20231113.0,1,0
BL229551,Charlotte,100.0,20231113.0,1029.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,1000.0,melandfear,0.0,0.0,21761.67,"Bev, Multiloads 3",302539.0,,1.0,1.0,20231113.0,1,0
BL229550,Charlotte,-5.0,20231113.0,1029.0,0.0,10,7.0,1.0,,,1.0,There were higher bids.,2.0,melandfear,0.0,0.0,41347.17,"Bev, multiloads 2",302540.0,,1.0,1.0,20231113.0,1,0
BL229550,Charlotte,6.0,20231113.0,1029.0,0.0,10,3.0,1.0,,,1.0,,6.0,melandfear,0.0,6.0,41347.17,"Bev, multiloads 2",302541.0,,1.0,1.0,20231113.0,1,0
BL229551,Charlotte,4.0,20231113.0,1029.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,1000.0,melandfear,0.0,0.0,21761.67,"Bev, Multiloads 3",302542.0,,1.0,1.0,20231113.0,1,0
BL229549,Charlotte,4.0,20231113.0,1029.0,0.0,10,7.0,1.0,,,1.0,There were higher bids.,50.0,melandfear,0.0,0.0,52228.0,"Bev, Water, test multiloads",302543.0,,1.0,1.0,20231113.0,1,0
BL229549,Charlotte,5.0,20231113.0,1029.0,0.0,10,7.0,1.0,,,1.0,There were higher bids.,50.0,melandfear,0.0,0.0,52228.0,"Bev, Water, test multiloads",302544.0,,1.0,1.0,20231113.0,1,0
BL229549,Charlotte,600.0,20231113.0,1029.0,0.0,10,3.0,1.0,,,1.0,,600.0,melandfear,0.0,600.0,52228.0,"Bev, Water, test multiloads",302545.0,,1.0,1.0,20231113.0,1,0
BL229542,SanDiego,5.0,20231113.0,1127.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,1000.0,melandfear,0.0,0.0,39171.0,"BEV, Hannah Test",302569.0,,1.0,1.0,20231113.0,1,0
BL229549,SanDiego,50.0,20231113.0,1125.0,0.0,10,3.0,1.0,,,1.0,,50.0,melandfear,0.0,50.0,52228.0,"Bev, Water, test multiloads",302558.0,,1.0,1.0,20231113.0,1,0
BL229539,Chicago,100.0,20231113.0,1011.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,300.0,melandfear,0.0,0.0,39171.0,"Bev, Flavored Water",302523.0,,1.0,1.0,20231113.0,1,0
BL229539,SanDiego,50.0,20231113.0,1125.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,300.0,melandfear,0.0,0.0,39171.0,"Bev, Flavored Water",302557.0,,1.0,1.0,20231113.0,1,0
BL229549,SanDiego,51.0,20231113.0,1125.0,0.0,10,3.0,1.0,,,1.0,,51.0,melandfear,0.0,51.0,52228.0,"Bev, Water, test multiloads",302559.0,,1.0,1.0,20231113.0,1,0
BL229549,SanDiego,52.0,20231113.0,1125.0,0.0,10,3.0,1.0,,,1.0,,52.0,melandfear,0.0,52.0,52228.0,"Bev, Water, test multiloads",302560.0,,1.0,1.0,20231113.0,1,0
BL229549,SanDiego,54.0,20231113.0,1125.0,0.0,10,3.0,1.0,,,1.0,,54.0,melandfear,0.0,54.0,52228.0,"Bev, Water, test multiloads",302561.0,,1.0,1.0,20231113.0,1,0
BL229549,SanDiego,55.0,20231113.0,1125.0,0.0,10,3.0,1.0,,,1.0,,55.0,melandfear,0.0,55.0,52228.0,"Bev, Water, test multiloads",302562.0,,1.0,1.0,20231113.0,1,0
BL229549,SanDiego,56.0,20231113.0,1125.0,0.0,10,3.0,1.0,,,1.0,,56.0,melandfear,0.0,56.0,52228.0,"Bev, Water, test multiloads",302563.0,,1.0,1.0,20231113.0,1,0
BL229551,SanDiego,0.0,20231113.0,1125.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,1000.0,melandfear,0.0,0.0,21761.67,"Bev, Multiloads 3",302564.0,,1.0,1.0,20231113.0,1,0
BL229551,SanDiego,1.0,20231113.0,1126.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,1000.0,melandfear,0.0,0.0,21761.67,"Bev, Multiloads 3",302565.0,,1.0,1.0,20231113.0,1,0
BL229550,SanDiego,15.0,20231113.0,1126.0,0.0,10,3.0,1.0,,,1.0,,15.0,melandfear,0.0,15.0,41347.17,"Bev, multiloads 2",302566.0,,1.0,1.0,20231113.0,1,0
BL229550,SanDiego,-200.0,20231113.0,1126.0,0.0,10,7.0,1.0,,,1.0,There were higher bids.,2.0,melandfear,0.0,0.0,41347.17,"Bev, multiloads 2",302567.0,,1.0,1.0,20231113.0,1,0
BL229550,SanDiego,-600.0,20231113.0,1126.0,0.0,10,7.0,1.0,,,1.0,There were higher bids.,2.0,melandfear,0.0,0.0,41347.17,"Bev, multiloads 2",302568.0,,1.0,1.0,20231113.0,1,0
BL251806,Chicago,1.0,20240821.0,1647.0,0.0,115,3.0,1.0,,,1.0,,1.0,elenav,0.0,1.0,36540.0,Test 200 Corn,302760.0,,1.0,1.0,20240822.0,1,0
BL251806,Chicago,3.0,20240821.0,1649.0,0.0,115,3.0,1.0,,,1.0,,3.0,elenav,0.0,3.0,36540.0,Test 200 Corn,302762.0,,1.0,1.0,20240822.0,1,0
BL251806,Chicago,2.0,20240821.0,1648.0,0.0,115,3.0,1.0,,,1.0,,2.0,elenav,0.0,2.0,36540.0,Test 200 Corn,302761.0,,1.0,1.0,20240822.0,1,0
BL259310,Atlanta,-1997.0,20240917.0,1500.0,0.0,1,3.0,1.0,,,1.0,,-1997.0,ctheus,0.0,-1997.0,9093.67,"Pet, Assorted Rachel Rays and Milk Bone pet treats",302770.0,,1.0,1.0,20240917.0,2,0
BL259313,Atlanta,-1999.0,20240917.0,1441.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,36000.0,"Meat, Seafood",302768.0,,1.0,1.0,20240917.0,2,0
BL259312,Atlanta,-1999.0,20240917.0,1442.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,18866.0,"Mix, Yogurt, Pizza Dough",302769.0,,1.0,1.0,20240917.0,2,0
BL259311,Atlanta,-1998.0,20240917.0,1503.0,0.0,1,3.0,1.0,,,1.0,,-1998.0,ctheus,0.0,-1998.0,55265.85,"Dough, Assorted Pillsbury doughs and breads",302771.0,,1.0,1.0,20240917.0,2,0
BL259429,StCharlesZD,-1995.0,20250515.0,1517.0,0.0,5,3.0,1.0,,,1.0,,-1995.0,ctheus,0.0,-1995.0,42768.0,"Dairy, Marcels Whole Milik",302998.0,,1.0,1.0,20250515.0,2,1
BL259411,StCharlesZD,-2000.0,20250515.0,1516.0,0.0,10,3.0,1.0,,,1.0,,-2000.0,ctheus,0.0,-2000.0,28200.0,"Dairy, Test additional line receipting",302997.0,,1.0,1.0,20250515.0,2,1
ID_11623,SanJoseZC,101.0,20250515.0,1549.0,0.0,1,3.0,1.0,,,1.0,,101.0,ctheus,0.0,101.0,30000.0,CT Assorted,303000.0,,1.0,1.0,20250515.0,2,1
ID_11624,Chicago,101.0,20250515.0,1547.0,0.0,1,3.0,1.0,,,1.0,,101.0,ctheus,0.0,101.0,25000.0,"BP, Bread -",302999.0,,1.0,1.0,20250515.0,2,1
BL251806,KansasCity,-1998.0,20250520.0,1331.0,0.0,91,3.0,1.0,,,1.0,,-1998.0,ctheus,0.0,-1998.0,36540.0,Test 200 Corn,303003.0,,1.0,1.0,20250520.0,2,0
BL259400,KansasCity,-1999.0,20250520.0,1329.0,0.0,2,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,29346.24,"Dairy, Cheesey Cheesy Boursin Cheese",303001.0,,1.0,1.0,20250520.0,2,0
BL259395,KansasCity,-2000.0,20250520.0,1330.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,ctheus,0.0,-2000.0,5760.0,"Pro, Hummus",303002.0,,1.0,1.0,20250520.0,2,0
L163039,Riverside,100.0,20170807.0,1455.0,0.0,1,3.0,1.0,,,1.0,,100.0,Dan,0.0,100.0,4954.13,"Snack, Crackers, Cookies, Peanuts",301885.0,,1.0,1.0,20170807.0,2,0
L163038,Riverside,111.0,20170807.0,1510.0,0.0,4,3.0,1.0,,,1.0,,111.0,vjohnson,0.0,111.0,3238.97,"Snack,  Crackers, Cookies, Peanuts",301886.0,,1.0,1.0,20170807.0,2,0
L163106,StCharles,0.0,20170809.0,1440.0,0.0,3,3.0,1.0,,,1.0,,0.0,vjohnson,0.0,0.0,3238.97,Vickies Mondelez 2:42pm,301889.0,,1.0,1.0,20170809.0,2,1
ID_8729,Chicago,4000.0,20180131.0,937.0,0.0,1,3.0,1.0,,,1.0,,4000.0,mloeffl,0.0,4000.0,15600.0,Assorted Products,302074.0,,1.0,1.0,20180131.0,1,0
ID_8710,Fargo,1000.0,20180131.0,939.0,0.0,1,3.0,1.0,,,1.0,,1000.0,mloeffl,0.0,1000.0,25000.0,Soup,302076.0,,1.0,1.0,20180131.0,1,0
ID_8701,Fargo,1000.0,20180131.0,939.0,0.0,1,3.0,1.0,,,1.0,,1000.0,mloeffl,0.0,1000.0,25000.0,Soup,302077.0,,1.0,1.0,20180131.0,1,0
ID_8733,Chicago,4000.0,20180131.0,937.0,0.0,1,3.0,1.0,,,1.0,,4000.0,mloeffl,0.0,4000.0,10000.0,"Snack, Assorted Products",302075.0,,1.0,1.0,20180131.0,1,0
ID_8709,Fargo,1000.0,20180131.0,939.0,0.0,1,3.0,1.0,,,1.0,,1000.0,mloeffl,0.0,1000.0,2400.0,Soup jb,302078.0,,1.0,1.0,20180131.0,1,0
ID_8726,Chicago,6000.0,20180131.0,1106.0,0.0,1,3.0,1.0,,,1.0,,6000.0,mloeffl,0.0,6000.0,35700.0,Stuff we dont want,302079.0,,1.0,1.0,20180131.0,1,0
ML8938,Boston,800.0,20190218.0,1342.0,0.0,1,3.0,1.0,,,1.0,,800.0,ctheus,0.0,800.0,22861.0,"Meat, Uncooked Unsorted Frozen-mostly Meats, SMF .03 per/lb.",302188.0,,1.0,1.0,20190218.0,2,0
ML8849,Boston,100.0,20190218.0,1341.0,0.0,1,3.0,1.0,,,1.0,,100.0,ctheus,0.0,100.0,20000.0,"Cereal, Cereal and Snacks",302186.0,,1.0,1.0,20190218.0,2,1
ML9078,Boston,200.0,20190218.0,1342.0,0.0,1,3.0,1.0,,,1.0,,200.0,ctheus,0.0,200.0,26250.0,"Cond, Mustard",302187.0,,1.0,1.0,20190218.0,2,1
BL181074,Pittsburgh,1000.0,20210409.0,1014.0,0.0,1,3.0,1.0,,,1.0,,1000.0,melandfear,0.0,1000.0,58933.0,"Dairy, Diary Products, test alert ML",302279.0,,1.0,1.0,20210409.0,1,1
BL229383,National,600.0,20220610.0,1006.0,0.0,4,3.0,1.0,,,1.0,,600.0,melandfear,0.0,600.0,15925.66,"MEAL, Gardein, Bertella, Healthy Choice meals, ETC",302369.0,,1.0,1.0,20220610.0,1,0
BL229383,ArdenHillsZD,400.0,20220610.0,1009.0,0.0,4,3.0,1.0,,,1.0,,400.0,melandfear,0.0,400.0,15925.66,"MEAL, Gardein, Bertella, Healthy Choice meals, ETC",302371.0,,1.0,1.0,20220610.0,1,0
BL229386,National,-2000.0,20220610.0,1007.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,melandfear,0.0,-2000.0,8404.32,"MEAL, Gardein, Bertella, Healthy Choice meals, ETC",302370.0,,1.0,1.0,20220610.0,1,0
BL229383,ArdenHillsZD,200.0,20220610.0,1009.0,0.0,4,3.0,1.0,,,1.0,,200.0,melandfear,0.0,200.0,15925.66,"MEAL, Gardein, Bertella, Healthy Choice meals, ETC",302372.0,,1.0,1.0,20220610.0,1,0
BL229385,ArdenHillsZD,500.0,20220610.0,1009.0,0.0,1,3.0,1.0,,,1.0,,500.0,melandfear,0.0,500.0,21303.79,"MEAL, Gardein, Bertella, Healthy Choice meals, ETC",302373.0,,1.0,1.0,20220610.0,1,0
BL229373,manchesterzd,0.0,20220715.0,923.0,0.0,1,3.0,1.0,,,1.0,,0.0,melandfear,0.0,0.0,24200.0,"Meat, Sausage Crumbles  (5-24 loaded to Choice)",302392.0,,1.0,1.0,20220715.0,1,1
BL229436,Atlanta,100.0,20230418.0,1153.0,0.0,1,3.0,1.0,,,1.0,,100.0,RW_ADMIN,0.0,100.0,14739.2,"BP, Test",302450.0,,1.0,1.0,20230418.0,1,1
BL229374,Atlanta,100.0,20230420.0,522.0,0.0,1,3.0,1.0,,,1.0,,100.0,RW_ADMIN,0.0,100.0,24122.08,"Cond, Country crock, (5-24 loaded to Choice)",302451.0,,1.0,1.0,20230420.0,1,0
BL229464,manchesterzd,-2000.0,20230612.0,1146.0,0.0,3,3.0,1.0,,,1.0,,-2000.0,ctheus,0.0,-2000.0,12404.92,"Pasta, Mama Mia Pasta",302470.0,,1.0,1.0,20230612.0,1,1
BL229438,Atlanta,-1998.0,20230612.0,758.0,0.0,1,3.0,1.0,,,1.0,,-1998.0,ctheus,0.0,-1998.0,22112.0,"NF, Test TMS Comments",302469.0,,1.0,1.0,20230612.0,1,1
BL229382,Atlanta,-1999.0,20230612.0,753.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,24104.3,"NUTRI - Ensure, Gluc, Pedialyte, etc",302467.0,,1.0,1.0,20230612.0,1,1
BL229381,Atlanta,-1998.0,20230612.0,754.0,0.0,1,3.0,1.0,,,1.0,,-1998.0,ctheus,0.0,-1998.0,39899.0,"NUTRI - Ensure, Gluc, Pedialyte, etc",302468.0,,1.0,1.0,20230612.0,1,0
ID_10336,SanJoseZC,3001.0,20230919.0,1550.0,0.0,1,3.0,1.0,,,1.0,,3001.0,ctheus,0.0,3001.0,500.0,"NF, Banana Boxes",302515.0,,1.0,1.0,20230919.0,2,1
BL229505,Atlanta,-1999.0,20230919.0,1426.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,39536.1,"BP, Banana Bread",302514.0,,1.0,1.0,20230919.0,2,1
BL229508,Elmira,-1997.0,20230919.0,1555.0,0.0,3,3.0,1.0,,,1.0,,-1997.0,ctheus,0.0,-1997.0,27729.79,"MIX, Marie Callender cream pie, fish fillets, frozen entrees etc.",302516.0,,1.0,1.0,20230919.0,2,1
BL217032,Atlanta,-1999.0,20231019.0,1539.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,42000.0,zzz,302519.0,,1.0,1.0,20231019.0,2,1
BL229513,Atlanta,-1998.0,20231019.0,1540.0,0.0,1,3.0,1.0,,,1.0,,-1998.0,ctheus,0.0,-1998.0,40143.6,testing,302520.0,,1.0,1.0,20231019.0,2,0
ID_11607,Chicago,100.0,20241206.0,1151.0,0.0,1,3.0,1.0,,,1.0,,100.0,ctheus,0.0,100.0,50000.0,CT Assorted,302941.0,,1.0,1.0,20241206.0,1,0
BL259472,StCharles,-1888.0,20250708.0,1344.0,0.0,1,3.0,1.0,,,1.0,,-1888.0,ctheus,0.0,-1888.0,2000.0,Miscel Seafood products,303015.0,,1.0,1.0,20250708.0,2,1
BL259400,StCharles,-1999.0,20250708.0,1343.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,29346.24,"Dairy, Cheesey Cheesy Boursin Cheese",303014.0,,1.0,1.0,20250708.0,2,1
BL259466,StCharles,-1999.0,20250708.0,1410.0,0.0,39,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,41536.0,"PET, Dog and Cat Food",303016.0,,1.0,1.0,20250708.0,2,1
ID_11626,Chicago,101.0,20250708.0,1418.0,0.0,1,3.0,1.0,,,1.0,,101.0,ctheus,0.0,101.0,5000.0,Test Maroon Load,303017.0,,1.0,1.0,20250708.0,2,1
BL200443,Sikeston,-2000.0,20200330.0,1205.0,,1,,,,,,,,,,,,,,,,,,,
BL200437,Orange,-2000.0,20200330.0,1205.0,,1,,,,,,,,,,,,,,,,,,,
BL200404,Orange,4505.0,20200330.0,1205.0,,1,,,,,,,,,,,,,,,,,,,
BL200420,Orange,2335.0,20200330.0,1205.0,,1,,,,,,,,,,,,,,,,,,,
BL200405,Orange,-1.0,20200330.0,1205.0,,1,,,,,,,,,,,,,,,,,,,
BL200381,MilwaukeeZC,-1000.0,20200330.0,1205.0,,1,,,,,,,,,,,,,,,,,,,
BL200448,LasVegas,788.0,20200330.0,1205.0,,1,,,,,,,,,,,,,,,,,,,
BL229414,Chicago,100.0,20221019.0,930.0,0.0,1,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,36917.3,Test - send to food bank oct 2022 ml,302399.0,,1.0,1.0,20221019.0,1,1
BL229422,Chicago,50.0,20221019.0,1112.0,0.0,1,3.0,1.0,,,1.0,,50.0,melandfear,0.0,50.0,21600.0,"Test, no member comment",302400.0,,1.0,1.0,20221019.0,1,1
BL167577,Austin,1.0,20180123.0,1117.0,0.0,2,3.0,1.0,,,1.0,,1.0,Dan,0.0,1.0,40000.0,Dan test  New order 1 WD18010148,302060.0,,1.0,1.0,20180123.0,1,1
BL167568,Austin,1.0,20180123.0,1118.0,0.0,10,3.0,1.0,,,1.0,,1.0,Dan,0.0,1.0,40000.0,Dan test  New order 1 WD18010148,302061.0,,1.0,1.0,20180123.0,1,0
BL167595,Austin,100.0,20180123.0,1147.0,0.0,3,3.0,1.0,,,1.0,,100.0,Dan,0.0,100.0,40000.0,Dan Test New order 2 WD18010153,302062.0,,1.0,1.0,20180123.0,1,1
BL167590,Atlanta,1.0,20180123.0,1152.0,0.0,1,3.0,1.0,,,1.0,,1.0,ajefferson,0.0,1.0,28944.0,"Mix, Cereal, Pop Tarts, SEE NOTES",302063.0,,1.0,1.0,20180123.0,1,0
BL168960,Fargo,700.0,20180528.0,1618.0,0.0,5,3.0,1.0,,,1.0,,700.0,mloeffl,0.0,700.0,28800.0,AAA Test 2,302131.0,,1.0,1.0,20180529.0,1,0
BL168960,Fargo,500.0,20180528.0,1617.0,0.0,5,3.0,1.0,,,1.0,,500.0,mloeffl,0.0,500.0,28800.0,AAA Test 2,302129.0,,1.0,1.0,20180529.0,1,0
BL168960,Fargo,600.0,20180528.0,1617.0,0.0,5,3.0,1.0,,,1.0,,600.0,mloeffl,0.0,600.0,28800.0,AAA Test 2,302130.0,,1.0,1.0,20180529.0,1,0
BL179398,Boston,2500.0,20190128.0,1623.0,0.0,1,3.0,1.0,,,1.0,,2500.0,ctheus,0.0,2500.0,42900.0,"BEV, Chilled Lipton Unswt Grn Tea 59OZ",302185.0,,1.0,1.0,20190129.0,1,0
BL216941,ArdenHillsZD,1.0,20220427.0,954.0,0.0,1,3.0,1.0,,,1.0,,1.0,melandfear,0.0,1.0,2932.0,"Snack, Angies popcorn",302310.0,,1.0,1.0,20220427.0,1,0
BL178970,ArdenHillsZD,1.0,20220427.0,955.0,0.0,1,3.0,1.0,,,1.0,,1.0,melandfear,0.0,1.0,12566.34,"z- Dairy, Pollio Cheeses",302311.0,,1.0,1.0,20220427.0,1,1
BL190526,ArdenHillsZD,500.0,20220427.0,952.0,0.0,1,3.0,1.0,,,1.0,,500.0,melandfear,0.0,500.0,24532.77,"Dairy, Yogurt, Kefir",302309.0,,1.0,1.0,20220427.0,1,1
BL229354,StCharlesZD,500.0,20220427.0,943.0,0.0,1,3.0,1.0,,,1.0,,500.0,melandfear,0.0,500.0,14480.28,"Cereal, test cluster",302308.0,,1.0,1.0,20220427.0,1,1
BL229378,WaterlooZD,100.0,20230608.0,941.0,0.0,1,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,11702.25,"DAIRY, Grated Parmesan, Assorted Cheeses, ETC",302466.0,,1.0,1.0,20230608.0,1,1
BL229465,WaterlooZD,100.0,20230608.0,938.0,0.0,1,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,14293.63,"Pasta, Lets carboload",302465.0,,1.0,1.0,20230608.0,1,1
BL229562,Atlanta,-1900.0,20240110.0,1131.0,0.0,7,3.0,1.0,,,1.0,,-1900.0,ctheus,0.0,-1900.0,41160.0,"Dough, Test Overallocation 3",302741.0,,1.0,1.0,20240110.0,1,1
ID_11604,Chicago,102.0,20240910.0,1026.0,0.0,1,3.0,1.0,,,1.0,,102.0,ctheus,0.0,102.0,150.0,CT Assorted,302766.0,,1.0,1.0,20240910.0,1,0
BL259298,Chicago,-1998.0,20240910.0,1027.0,0.0,1,3.0,1.0,,,1.0,,-1998.0,ctheus,0.0,-1998.0,27284.0,"SNACK, Fig Newmans",302767.0,,1.0,1.0,20240910.0,1,0
BL259297,Atlanta,-1999.0,20240910.0,1025.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,12150.0,Bulk Cereal,302764.0,,1.0,1.0,20240910.0,1,0
BL259302,Atlanta,-1999.0,20240910.0,1025.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,17044.64,"PRO, Assorted non-dairy products and cheese substitutes",302765.0,,1.0,1.0,20240910.0,1,0
BL251806,Chicago,-1999.0,20241112.0,1328.0,0.0,94,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,36540.0,Test 200 Corn,302934.0,,1.0,1.0,20241112.0,2,0
ID_9219,Chicago,2000.0,20241112.0,1329.0,0.0,248,3.0,1.0,,,1.0,,2000.0,ctheus,0.0,2000.0,100.0,Test Load,302935.0,,1.0,1.0,20241112.0,2,0
BL259385,Chicago,-2000.0,20250124.0,1532.0,0.0,3,3.0,1.0,,,1.0,,-2000.0,ctheus,0.0,-2000.0,42712.91,"Veg, Tomato Sauce",302955.0,,1.0,1.0,20250124.0,2,0
BL259387,Atlanta,-1999.0,20250124.0,1545.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,42712.91,"Veg, Tomato Sauce",302956.0,,1.0,1.0,20250124.0,2,1
ID_11609,Chicago,101.0,20250124.0,1302.0,0.0,1,3.0,1.0,,,1.0,,101.0,ctheus,0.0,101.0,150.0,CT Assorted,302954.0,,1.0,1.0,20250124.0,2,1
ID_11610,SanJoseZC,501.0,20250124.0,1246.0,0.0,1,3.0,1.0,,,1.0,,501.0,ctheus,0.0,501.0,150.0,CT Assorted,302953.0,,1.0,1.0,20250124.0,2,1
BL259385,Atlanta,-1998.0,20250124.0,1549.0,0.0,3,3.0,1.0,,,1.0,,-1998.0,ctheus,0.0,-1998.0,42712.91,"Veg, Tomato Sauce",302957.0,,1.0,1.0,20250124.0,2,1
BL259434,StLouis,100.0,20250407.0,1534.0,0.0,2,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,36000.0,"Meat, test vap order",302983.0,,1.0,1.0,20250407.0,2,0
BL259429,Atlanta,-1995.0,20250623.0,1528.0,0.0,4,3.0,1.0,,,1.0,,-1995.0,ctheus,0.0,-1995.0,42930.0,"Dairy, Marcels Whole Milik",303010.0,,1.0,1.0,20250623.0,2,1
